Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Accounts Payable,Long Term Debt,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Repurchase Of Stock
2020-02-26,140.9199981689453,144.5800018310547,140.38999938964844,140.49000549316406,140.49000549316406,1502900,SPOT,0.8722328715510647,1.3005196068752198,1.9666168249837923,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-02-27,137.00999450683594,140.17999267578125,134.5,134.50999450683594,134.50999450683594,1826300,SPOT,0.9027581983806012,1.4077764355326632,1.9452829852640543,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-02-28,131.05999755859375,137.5500030517578,129.63999938964844,137.1199951171875,137.1199951171875,1909400,SPOT,0.8856476572772585,1.3464849143629367,1.8101663911360144,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-03-02,137.97999572753906,139.7899932861328,134.61000061035156,139.33999633789062,139.33999633789062,1001700,SPOT,0.8727573116584204,1.3050093377133456,1.7225492362611212,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-03-03,139.42999267578125,142.3300018310547,136.08999633789062,137.16000366210938,137.16000366210938,964900,SPOT,0.8888159843042288,1.3435403460127238,1.7857246000019136,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-03-04,139.0,144.3300018310547,137.22999572753906,144.25,144.25,1336000,SPOT,0.8465858076019552,1.2984402291283037,1.7177122965635832,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-03-05,141.74000549316406,149.35000610351562,140.27000427246094,148.0800018310547,148.0800018310547,1501600,SPOT,0.8273905667751825,1.2919367584615535,1.6315505342791554,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-03-06,145.25,146.99000549316406,141.57000732421875,145.13999938964844,145.13999938964844,1311500,SPOT,0.8792200712896852,1.3049469112095962,1.643585531589657,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-03-09,136.92999267578125,145.6699981689453,134.0,139.77999877929688,139.77999877929688,1361700,SPOT,0.9017026900575092,1.2782944214923395,1.702031805263878,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-03-10,141.75999450683594,142.72000122070312,133.19000244140625,141.89999389648438,141.89999389648438,1359000,SPOT,0.929245992121346,1.2689923542602777,1.6550388738905653,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-03-11,139.0800018310547,140.80999755859375,133.47500610351562,135.05999755859375,135.05999755859375,905500,SPOT,0.9612765006509784,1.3910855048054,1.7348585946548818,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-03-12,125.43000030517578,129.8800048828125,116.48200225830078,126.98999786376952,126.98999786376952,1836600,SPOT,1.0703992043657031,1.46058743875652,1.8417985929927927,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-03-13,133.00999450683594,133.00999450683594,121.01000213623048,131.55999755859375,131.55999755859375,1439600,SPOT,1.054879913003096,1.5189267675537548,1.819245977344247,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-03-16,118.52999877929688,123.88999938964844,109.18000030517578,117.63999938964844,117.63999938964844,1736000,SPOT,1.1857361970153009,1.9149948992529495,2.0487078864099626,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-03-17,118.30999755859376,119.83999633789062,111.1500015258789,118.87000274658205,118.87000274658205,2493000,SPOT,1.193404537163019,1.9457389412131,1.9773702163771203,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-03-18,111.0,122.61000061035156,110.97000122070312,121.23999786376952,121.23999786376952,1991000,SPOT,1.1921807640457416,1.947047193318503,1.9074562733553464,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-03-19,119.83000183105467,140.36000061035156,117.73999786376952,129.1300048828125,129.1300048828125,2504100,SPOT,1.0775187340534849,1.8722216786581627,1.8274605963323127,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-03-20,129.38999938964844,129.69000244140625,119.0,124.36000061035156,124.36000061035156,3669100,SPOT,1.123673245475461,1.952878734467747,1.9010935751737688,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-03-23,123.41000366210938,123.41000366210938,113.58000183105467,118.18000030517578,118.18000030517578,2209200,SPOT,1.1737181109805117,2.263242515908076,2.051531530903405,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-03-24,125.0,133.9499969482422,123.11799621582033,129.69000244140625,129.69000244140625,2680900,SPOT,1.0628421138334585,2.0429486253324365,1.8703832427932252,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-03-25,130.0399932861328,131.5,122.31999969482422,124.2300033569336,124.2300033569336,1994700,SPOT,1.1289543283440011,2.134267145486955,2.0139257480543447,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-03-26,124.08999633789062,127.98999786376952,122.6050033569336,126.80999755859376,126.80999755859376,1125600,SPOT,1.1022790116742192,2.036038225788208,1.894803275808544,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-03-27,122.4800033569336,126.37999725341795,121.5,122.54000091552734,122.54000091552734,1094200,SPOT,1.2712583451560724,2.112779434977779,2.0513301227284044,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-03-30,124.4000015258789,126.98400115966795,120.02999877929688,121.43000030517578,121.43000030517578,1356600,SPOT,1.2482089017812372,2.2357736107392823,2.0467758598493484,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-03-31,122.0,125.9000015258789,120.01000213623048,121.44000244140624,121.44000244140624,1763600,SPOT,1.1926876929023011,2.1431159793594228,2.071063812998418,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-04-01,119.80999755859376,124.47000122070312,116.3000030517578,121.61000061035156,121.61000061035156,1718100,SPOT,1.194885262965987,2.1543457686001704,2.054107407269387,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-04-02,120.69000244140624,125.41000366210938,119.26000213623048,121.91000366210938,121.91000366210938,739500,SPOT,1.1895660726449009,2.208678547101982,2.050693072677694,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-04-03,122.0999984741211,123.3000030517578,119.375,122.12000274658205,122.12000274658205,871700,SPOT,1.2158531967580946,2.2501637927011333,2.058958375256372,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-04-06,120.88999938964844,123.47000122070312,116.0,122.5199966430664,122.5199966430664,2315000,SPOT,1.2082925019775588,2.270976149672634,2.178828105788545,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
