Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Deferred Long Term Liab,Other Current Liab,Total Assets,Other Current Assets,Retained Earnings,Other Liab,Good Will,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Common Stock,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2021-04-27,101.43000030517578,103.22000122070312,96.62000274658205,97.3499984741211,97.3499984741211,1145400,FOUR,0.9736004136095862,0.9161787759566936,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-04-28,98.0,99.77999877929688,96.50499725341795,98.9000015258789,98.9000015258789,604700,FOUR,0.9432760311041694,0.8832153400044634,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-04-29,99.62999725341795,99.97200012207033,94.58999633789062,97.75,97.75,732300,FOUR,0.974322228785366,0.9017902969399376,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-04-30,95.8000030517578,100.18000030517578,95.8000030517578,98.88999938964844,98.88999938964844,535400,FOUR,0.9420568736686749,0.8665183837626362,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-05-03,99.83999633789062,100.48999786376952,97.3730010986328,99.12999725341795,99.12999725341795,530800,FOUR,0.9268637122881588,0.8792495316961602,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-05-04,97.41000366210938,97.68900299072266,92.81999969482422,95.08999633789062,95.08999633789062,1030200,FOUR,0.9990535667119932,0.9451047029935726,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-05-05,96.31999969482422,96.4000015258789,93.58999633789062,95.2300033569336,95.2300033569336,525900,FOUR,1.0264622131075765,0.9122125347510776,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-05-06,93.0,93.09500122070312,75.1500015258789,84.1500015258789,84.1500015258789,4838900,FOUR,1.174212665084818,1.0085561640837488,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-05-07,87.19999694824219,90.33999633789062,86.37000274658203,87.36000061035156,87.36000061035156,2209500,FOUR,1.082417546908637,0.9900411774209747,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-05-10,86.63999938964844,87.0,82.20999908447266,83.58999633789062,83.58999633789062,891600,FOUR,1.145950533701681,1.0215337137291138,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-05-11,80.02999877929688,86.54499816894531,78.9800033569336,83.56999969482422,83.56999969482422,1225900,FOUR,1.1954050722829674,1.00634197416815,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-05-12,83.0,83.8499984741211,78.52999877929688,80.05999755859375,80.05999755859375,731800,FOUR,1.219835206597835,1.0273545154657724,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-05-13,80.72000122070312,82.02999877929688,75.66000366210938,78.05000305175781,78.05000305175781,997900,FOUR,1.229468229755713,1.0194746519363804,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-05-14,79.33000183105469,83.91999816894531,79.33000183105469,82.79000091552734,82.79000091552734,1039600,FOUR,1.1705520303229495,0.9625558830795992,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-05-17,82.27999877929688,85.80999755859375,81.37999725341797,85.6500015258789,85.6500015258789,1176900,FOUR,1.1473437815803704,0.9152364038891828,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-05-18,86.0,91.95999908447266,85.1449966430664,88.18000030517578,88.18000030517578,741400,FOUR,1.1168065662974742,0.8938534749607824,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-05-19,86.0,88.36000061035156,84.01000213623047,88.16000366210938,88.16000366210938,781900,FOUR,1.1400861837693983,0.9449863214377324,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-05-20,89.68000030517578,92.37999725341795,89.01000213623047,91.48999786376952,91.48999786376952,1107200,FOUR,1.0797901762182538,0.9349656018453312,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-05-21,91.6999969482422,94.83999633789062,88.86000061035156,89.0999984741211,89.0999984741211,938700,FOUR,1.1205386986273511,0.9551066210044684,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-05-24,90.25,92.95899963378906,89.22000122070312,92.62999725341795,92.62999725341795,485400,FOUR,1.070711467623585,0.8960380272162578,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-05-25,93.11000061035156,95.41999816894533,92.3499984741211,92.5500030517578,92.5500030517578,537200,FOUR,1.0641814653284218,0.945542941660318,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-05-26,92.5,94.44000244140624,91.44000244140624,93.62000274658205,93.62000274658205,638200,FOUR,1.0249946194108186,0.9141209070748412,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-05-27,93.48999786376952,95.3000030517578,92.63999938964844,94.77999877929688,94.77999877929688,543100,FOUR,1.0004220396290624,0.9043047076214416,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-05-28,95.0,95.25,93.0999984741211,93.29000091552734,93.29000091552734,495900,FOUR,1.0046092861073626,0.941579970799104,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-06-01,93.98999786376952,97.06999969482422,92.95999908447266,95.23999786376952,95.23999786376952,537300,FOUR,0.9994750585522398,0.9115917854073328,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-06-02,94.93000030517578,95.0,92.77999877929688,93.16000366210938,93.16000366210938,591100,FOUR,1.0397165822541403,0.9172390896222876,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-06-03,92.41999816894533,93.08000183105467,89.66000366210938,91.87999725341795,91.87999725341795,390500,FOUR,1.0494122883243608,0.9388333120898256,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-06-04,91.91000366210938,95.0,91.91000366210938,95.0,95.0,394900,FOUR,0.9990526701274672,0.859157923648232,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-06-07,95.0,99.5,94.29499816894533,97.75,97.75,760000,FOUR,0.9521227590263348,0.8237339810032369,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-06-08,98.0999984741211,99.38999938964844,95.45999908447266,98.80999755859376,98.80999755859376,585100,FOUR,0.9753061949974768,0.7967817559174328,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-06-09,99.0,99.98999786376952,94.12000274658205,94.55999755859376,94.55999755859376,510100,FOUR,1.0318316646990744,0.8366117031816899,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-06-10,92.29000091552734,95.79000091552734,91.0,95.79000091552734,95.79000091552734,909700,FOUR,1.0043845721362472,0.8097922429631201,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-06-11,96.33000183105467,100.0,96.0,99.9000015258789,99.9000015258789,806900,FOUR,0.9358358001581324,0.775875885408787,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
