Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Other Current Assets,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-03-19,12.109999656677246,12.43000030517578,10.079999923706056,12.0600004196167,12.0600004196167,7759800,NVST,1.401326619445292,1.7628523622852033,1.9800993640036355,1.1695174739874898,0.2318091454578021,0.3103310140947504,0.4320841839451772,1285600000.0,3589700000.0,2615500000.0,3540200000.0,2600000.0,236500000.0,6158300000.0,1600000.0,93100000.0,399300000.0,3306000000.0,-144200000.0,74400000.0,211200000.0,709200000.0,3900000.0,-144200000.0,490400000.0,1001900000.0,-1051400000.0,443600000.0,1321000000.0,277900000.0,208000000.0,100000.0,-16800000.0,-78400000.0,1318000000.0,-107700000.0,-1100000.0,643400000.0,217600000.0,211200000.0,-200000.0,397500000.0,168100000.0,-2200000.0,-1500000.0,3300000.0,-2069100000.0,27900000.0,-77800000.0
2020-03-20,12.279999732971191,13.260000228881836,11.350000381469728,11.9399995803833,11.9399995803833,8437300,NVST,1.4547739907605408,1.6733668546406202,2.0477388293303904,1.2321109934680623,0.2226629972924785,0.2265945170430625,0.4200230762419361,1285600000.0,3589700000.0,2615500000.0,3540200000.0,2600000.0,236500000.0,6158300000.0,1600000.0,93100000.0,399300000.0,3306000000.0,-144200000.0,74400000.0,211200000.0,709200000.0,3900000.0,-144200000.0,490400000.0,1001900000.0,-1051400000.0,443600000.0,1321000000.0,277900000.0,208000000.0,100000.0,-16800000.0,-78400000.0,1318000000.0,-107700000.0,-1100000.0,643400000.0,217600000.0,211200000.0,-200000.0,397500000.0,168100000.0,-2200000.0,-1500000.0,3300000.0,-2069100000.0,27900000.0,-77800000.0
2020-03-23,11.789999961853027,12.520000457763672,11.31999969482422,11.90999984741211,11.90999984741211,7359100,NVST,1.4089001596663822,1.6691855092749033,2.0445004780382656,1.2782648704797976,0.1306352891865845,0.1647536319419082,0.3878048303058086,1285600000.0,3589700000.0,2615500000.0,3540200000.0,2600000.0,236500000.0,6158300000.0,1600000.0,93100000.0,399300000.0,3306000000.0,-144200000.0,74400000.0,211200000.0,709200000.0,3900000.0,-144200000.0,490400000.0,1001900000.0,-1051400000.0,443600000.0,1321000000.0,277900000.0,208000000.0,100000.0,-16800000.0,-78400000.0,1318000000.0,-107700000.0,-1100000.0,643400000.0,217600000.0,211200000.0,-200000.0,397500000.0,168100000.0,-2200000.0,-1500000.0,3300000.0,-2069100000.0,27900000.0,-77800000.0
2020-03-24,12.729999542236328,13.68000030517578,12.649999618530272,13.539999961853027,13.539999961853027,3463700,NVST,1.295421046155372,1.4579024982815902,1.822747442740626,1.1633792784668344,0.1320417676885374,0.1424728187940209,0.3357693653924283,1285600000.0,3589700000.0,2615500000.0,3540200000.0,2600000.0,236500000.0,6158300000.0,1600000.0,93100000.0,399300000.0,3306000000.0,-144200000.0,74400000.0,211200000.0,709200000.0,3900000.0,-144200000.0,490400000.0,1001900000.0,-1051400000.0,443600000.0,1321000000.0,277900000.0,208000000.0,100000.0,-16800000.0,-78400000.0,1318000000.0,-107700000.0,-1100000.0,643400000.0,217600000.0,211200000.0,-200000.0,397500000.0,168100000.0,-2200000.0,-1500000.0,3300000.0,-2069100000.0,27900000.0,-77800000.0
2020-03-25,13.550000190734863,14.520000457763672,13.15999984741211,13.949999809265137,13.949999809265137,3397400,NVST,1.334767103499643,1.4695340702717836,1.7555555631515278,1.1630380067850696,0.1717290967145732,0.1732395676417411,0.3054822077000165,1285600000.0,3589700000.0,2615500000.0,3540200000.0,2600000.0,236500000.0,6158300000.0,1600000.0,93100000.0,399300000.0,3306000000.0,-144200000.0,74400000.0,211200000.0,709200000.0,3900000.0,-144200000.0,490400000.0,1001900000.0,-1051400000.0,443600000.0,1321000000.0,277900000.0,208000000.0,100000.0,-16800000.0,-78400000.0,1318000000.0,-107700000.0,-1100000.0,643400000.0,217600000.0,211200000.0,-200000.0,397500000.0,168100000.0,-2200000.0,-1500000.0,3300000.0,-2069100000.0,27900000.0,-77800000.0
2020-03-26,14.149999618530272,15.5600004196167,13.739999771118164,15.510000228881836,15.510000228881836,3416000,NVST,1.1947131149708172,1.3597678814546563,1.5841392219370425,1.1093241340992537,0.0853889808715635,0.1154420416882988,0.2042184142619623,1285600000.0,3589700000.0,2615500000.0,3540200000.0,2600000.0,236500000.0,6158300000.0,1600000.0,93100000.0,399300000.0,3306000000.0,-144200000.0,74400000.0,211200000.0,709200000.0,3900000.0,-144200000.0,490400000.0,1001900000.0,-1051400000.0,443600000.0,1321000000.0,277900000.0,208000000.0,100000.0,-16800000.0,-78400000.0,1318000000.0,-107700000.0,-1100000.0,643400000.0,217600000.0,211200000.0,-200000.0,397500000.0,168100000.0,-2200000.0,-1500000.0,3300000.0,-2069100000.0,27900000.0,-77800000.0
2020-03-27,14.619999885559082,15.279999732971191,14.449999809265137,14.850000381469728,14.850000381469728,1868300,NVST,1.321212143786597,1.4363635943284054,1.700336656658117,1.195296091343066,0.1259160524435307,0.1455059032241668,0.2373684104585129,1285600000.0,3589700000.0,2615500000.0,3540200000.0,2600000.0,236500000.0,6158300000.0,1600000.0,93100000.0,399300000.0,3306000000.0,-144200000.0,74400000.0,211200000.0,709200000.0,3900000.0,-144200000.0,490400000.0,1001900000.0,-1051400000.0,443600000.0,1321000000.0,277900000.0,208000000.0,100000.0,-16800000.0,-78400000.0,1318000000.0,-107700000.0,-1100000.0,643400000.0,217600000.0,211200000.0,-200000.0,397500000.0,168100000.0,-2200000.0,-1500000.0,3300000.0,-2069100000.0,27900000.0,-77800000.0
2020-03-30,14.460000038146973,15.220000267028809,14.449999809265137,15.09000015258789,15.09000015258789,1662000,NVST,1.290258390753922,1.4181576807247571,1.679920485429702,1.1443490799402438,0.1459093108136782,0.1431803663862605,0.2531449375695564,1285600000.0,3589700000.0,2615500000.0,3540200000.0,2600000.0,236500000.0,6158300000.0,1600000.0,93100000.0,399300000.0,3306000000.0,-144200000.0,74400000.0,211200000.0,709200000.0,3900000.0,-144200000.0,490400000.0,1001900000.0,-1051400000.0,443600000.0,1321000000.0,277900000.0,208000000.0,100000.0,-16800000.0,-78400000.0,1318000000.0,-107700000.0,-1100000.0,643400000.0,217600000.0,211200000.0,-200000.0,397500000.0,168100000.0,-2200000.0,-1500000.0,3300000.0,-2069100000.0,27900000.0,-77800000.0
2020-03-31,15.229999542236328,15.399999618530272,14.640000343322754,14.9399995803833,14.9399995803833,1577900,NVST,1.2610442223388958,1.45917000330339,1.7489959768858447,1.1201491571206488,0.140895065218247,0.1503959191571588,0.2719281102141226,1285600000.0,3589700000.0,2615500000.0,3540200000.0,2600000.0,236500000.0,6158300000.0,1600000.0,93100000.0,399300000.0,3306000000.0,-144200000.0,74400000.0,211200000.0,709200000.0,3900000.0,-144200000.0,490400000.0,1001900000.0,-1051400000.0,443600000.0,1321000000.0,277900000.0,208000000.0,100000.0,-16800000.0,-78400000.0,1318000000.0,-107700000.0,-1100000.0,643400000.0,217600000.0,211200000.0,-200000.0,397500000.0,168100000.0,-2200000.0,-1500000.0,3300000.0,-2069100000.0,27900000.0,-77800000.0
2020-04-01,14.800000190734863,14.88700008392334,14.010000228881836,14.329999923706056,14.329999923706056,2850700,NVST,1.314026519466735,1.4696440738358216,1.8590369526505024,1.1936280309095093,0.1203984885572257,0.0995702758762846,0.2685011987208794,1285600000.0,3589700000.0,2615500000.0,3540200000.0,2600000.0,236500000.0,6158300000.0,1600000.0,93100000.0,399300000.0,3306000000.0,-144200000.0,74400000.0,211200000.0,709200000.0,3900000.0,-144200000.0,490400000.0,1001900000.0,-1051400000.0,443600000.0,1321000000.0,277900000.0,208000000.0,100000.0,-16800000.0,-78400000.0,1318000000.0,-107700000.0,-1100000.0,643400000.0,217600000.0,211200000.0,-200000.0,397500000.0,168100000.0,-2200000.0,-1500000.0,3300000.0,-2069100000.0,27900000.0,-77800000.0
2020-04-02,14.329999923706056,14.739999771118164,14.029999732971191,14.239999771118164,14.239999771118164,3485200,NVST,1.335674210918205,1.4241573744809874,1.8630618759175928,1.1939662404088118,0.1417079705093931,0.0513118339161688,0.2747999341996712,1285600000.0,3589700000.0,2615500000.0,3540200000.0,2600000.0,236500000.0,6158300000.0,1600000.0,93100000.0,399300000.0,3306000000.0,-144200000.0,74400000.0,211200000.0,709200000.0,3900000.0,-144200000.0,490400000.0,1001900000.0,-1051400000.0,443600000.0,1321000000.0,277900000.0,208000000.0,100000.0,-16800000.0,-78400000.0,1318000000.0,-107700000.0,-1100000.0,643400000.0,217600000.0,211200000.0,-200000.0,397500000.0,168100000.0,-2200000.0,-1500000.0,3300000.0,-2069100000.0,27900000.0,-77800000.0
2020-04-03,14.31999969482422,14.75,12.890000343322754,12.979999542236328,12.979999542236328,5269900,NVST,1.4191063733366172,1.518489967610339,2.066255827479281,1.2106828272376642,0.2084235460989529,0.1362861189542696,0.4348220872157136,1285600000.0,3589700000.0,2615500000.0,3540200000.0,2600000.0,236500000.0,6158300000.0,1600000.0,93100000.0,399300000.0,3306000000.0,-144200000.0,74400000.0,211200000.0,709200000.0,3900000.0,-144200000.0,490400000.0,1001900000.0,-1051400000.0,443600000.0,1321000000.0,277900000.0,208000000.0,100000.0,-16800000.0,-78400000.0,1318000000.0,-107700000.0,-1100000.0,643400000.0,217600000.0,211200000.0,-200000.0,397500000.0,168100000.0,-2200000.0,-1500000.0,3300000.0,-2069100000.0,27900000.0,-77800000.0
2020-04-06,14.029999732971191,14.59000015258789,13.510000228881836,14.31999969482422,14.31999969482422,2977600,NVST,1.2737430279213469,1.409916268458793,1.8002794159250826,1.1388974241006424,0.1348456038207044,0.1216240262198748,0.3094097367199513,1285600000.0,3589700000.0,2615500000.0,3540200000.0,2600000.0,236500000.0,6158300000.0,1600000.0,93100000.0,399300000.0,3306000000.0,-144200000.0,74400000.0,211200000.0,709200000.0,3900000.0,-144200000.0,490400000.0,1001900000.0,-1051400000.0,443600000.0,1321000000.0,277900000.0,208000000.0,100000.0,-16800000.0,-78400000.0,1318000000.0,-107700000.0,-1100000.0,643400000.0,217600000.0,211200000.0,-200000.0,397500000.0,168100000.0,-2200000.0,-1500000.0,3300000.0,-2069100000.0,27900000.0,-77800000.0
2020-04-07,15.34000015258789,16.549999237060547,14.829999923706056,15.050000190734863,15.050000190734863,2979200,NVST,1.1740863689272254,1.3468438671676806,1.72691026190938,1.1578204984735645,0.0162658704536609,0.0903339327837911,0.2604646188450841,1285600000.0,3589700000.0,2615500000.0,3540200000.0,2600000.0,236500000.0,6158300000.0,1600000.0,93100000.0,399300000.0,3306000000.0,-144200000.0,74400000.0,211200000.0,709200000.0,3900000.0,-144200000.0,490400000.0,1001900000.0,-1051400000.0,443600000.0,1321000000.0,277900000.0,208000000.0,100000.0,-16800000.0,-78400000.0,1318000000.0,-107700000.0,-1100000.0,643400000.0,217600000.0,211200000.0,-200000.0,397500000.0,168100000.0,-2200000.0,-1500000.0,3300000.0,-2069100000.0,27900000.0,-77800000.0
2020-04-08,15.800000190734863,16.65999984741211,15.1899995803833,16.399999618530273,16.399999618530273,3872500,NVST,1.0640244615141814,1.2701219761109228,1.6012195633962578,1.0946023996533671,-0.0305779381391857,0.0547292563223555,0.2003752357719479,1285600000.0,3589700000.0,2615500000.0,3540200000.0,2600000.0,236500000.0,6158300000.0,1600000.0,93100000.0,399300000.0,3306000000.0,-144200000.0,74400000.0,211200000.0,709200000.0,3900000.0,-144200000.0,490400000.0,1001900000.0,-1051400000.0,443600000.0,1321000000.0,277900000.0,208000000.0,100000.0,-16800000.0,-78400000.0,1318000000.0,-107700000.0,-1100000.0,643400000.0,217600000.0,211200000.0,-200000.0,397500000.0,168100000.0,-2200000.0,-1500000.0,3300000.0,-2069100000.0,27900000.0,-77800000.0
2020-04-09,16.75,18.239999771118164,16.739999771118164,17.540000915527344,17.540000915527344,3157700,NVST,0.9104902755672784,1.245724016019118,1.5330671599819576,1.034988442566395,-0.1244981669991169,0.0335506571786834,0.1760571981703598,1285600000.0,3589700000.0,2615500000.0,3540200000.0,2600000.0,236500000.0,6158300000.0,1600000.0,93100000.0,399300000.0,3306000000.0,-144200000.0,74400000.0,211200000.0,709200000.0,3900000.0,-144200000.0,490400000.0,1001900000.0,-1051400000.0,443600000.0,1321000000.0,277900000.0,208000000.0,100000.0,-16800000.0,-78400000.0,1318000000.0,-107700000.0,-1100000.0,643400000.0,217600000.0,211200000.0,-200000.0,397500000.0,168100000.0,-2200000.0,-1500000.0,3300000.0,-2069100000.0,27900000.0,-77800000.0
2020-04-13,17.469999313354492,17.920000076293945,16.350000381469727,16.780000686645508,16.780000686645508,2242800,NVST,0.9386173632599883,1.2997615359634662,1.5584027740441009,1.0242207536395156,-0.0856033903795272,0.0640280443920235,0.1887068437550281,1285600000.0,3589700000.0,2615500000.0,3540200000.0,2600000.0,236500000.0,6158300000.0,1600000.0,93100000.0,399300000.0,3306000000.0,-144200000.0,74400000.0,211200000.0,709200000.0,3900000.0,-144200000.0,490400000.0,1001900000.0,-1051400000.0,443600000.0,1321000000.0,277900000.0,208000000.0,100000.0,-16800000.0,-78400000.0,1318000000.0,-107700000.0,-1100000.0,643400000.0,217600000.0,211200000.0,-200000.0,397500000.0,168100000.0,-2200000.0,-1500000.0,3300000.0,-2069100000.0,27900000.0,-77800000.0
2020-04-14,16.979999542236328,17.770000457763672,16.709999084472656,17.719999313354492,17.719999313354492,2290600,NVST,0.8984199036788902,1.236456021242612,1.4768623640166396,1.0130380487332131,-0.1146181450543228,0.0255419404930992,0.1371932275157792,1285600000.0,3589700000.0,2615500000.0,3540200000.0,2600000.0,236500000.0,6158300000.0,1600000.0,93100000.0,399300000.0,3306000000.0,-144200000.0,74400000.0,211200000.0,709200000.0,3900000.0,-144200000.0,490400000.0,1001900000.0,-1051400000.0,443600000.0,1321000000.0,277900000.0,208000000.0,100000.0,-16800000.0,-78400000.0,1318000000.0,-107700000.0,-1100000.0,643400000.0,217600000.0,211200000.0,-200000.0,397500000.0,168100000.0,-2200000.0,-1500000.0,3300000.0,-2069100000.0,27900000.0,-77800000.0
2020-04-15,17.209999084472656,17.44499969482422,16.5,16.969999313354492,16.969999313354492,2954000,NVST,0.9369475699399594,1.2545669874466785,1.5527402149470724,1.0554691201654949,-0.1185215502255352,0.0020878058014697,0.1753760466356282,1285600000.0,3589700000.0,2615500000.0,3540200000.0,2600000.0,236500000.0,6158300000.0,1600000.0,93100000.0,399300000.0,3306000000.0,-144200000.0,74400000.0,211200000.0,709200000.0,3900000.0,-144200000.0,490400000.0,1001900000.0,-1051400000.0,443600000.0,1321000000.0,277900000.0,208000000.0,100000.0,-16800000.0,-78400000.0,1318000000.0,-107700000.0,-1100000.0,643400000.0,217600000.0,211200000.0,-200000.0,397500000.0,168100000.0,-2200000.0,-1500000.0,3300000.0,-2069100000.0,27900000.0,-77800000.0
2020-04-16,16.950000762939453,17.15999984741211,16.059999465942383,16.110000610351562,16.110000610351562,2729900,NVST,0.9844816297825788,1.3339540010513504,1.7107385736679344,1.1191469275195236,-0.1346652977369448,0.0620914131102923,0.3071901235856931,1285600000.0,3589700000.0,2615500000.0,3540200000.0,2600000.0,236500000.0,6158300000.0,1600000.0,93100000.0,399300000.0,3306000000.0,-144200000.0,74400000.0,211200000.0,709200000.0,3900000.0,-144200000.0,490400000.0,1001900000.0,-1051400000.0,443600000.0,1321000000.0,277900000.0,208000000.0,100000.0,-16800000.0,-78400000.0,1318000000.0,-107700000.0,-1100000.0,643400000.0,217600000.0,211200000.0,-200000.0,397500000.0,168100000.0,-2200000.0,-1500000.0,3300000.0,-2069100000.0,27900000.0,-77800000.0
2020-04-17,16.479999542236328,17.530000686645508,16.329999923706055,17.420000076293945,17.420000076293945,2191300,NVST,1.0022961543055986,1.2818599211198565,1.5866819327551216,1.059274009359354,-0.0569778550537554,0.0551950322235488,0.2352384003921293,1285600000.0,3589700000.0,2615500000.0,3540200000.0,2600000.0,236500000.0,6158300000.0,1600000.0,93100000.0,399300000.0,3306000000.0,-144200000.0,74400000.0,211200000.0,709200000.0,3900000.0,-144200000.0,490400000.0,1001900000.0,-1051400000.0,443600000.0,1321000000.0,277900000.0,208000000.0,100000.0,-16800000.0,-78400000.0,1318000000.0,-107700000.0,-1100000.0,643400000.0,217600000.0,211200000.0,-200000.0,397500000.0,168100000.0,-2200000.0,-1500000.0,3300000.0,-2069100000.0,27900000.0,-77800000.0
2020-04-20,16.969999313354492,18.07999992370605,16.760000228881836,17.350000381469727,17.350000381469727,824100,NVST,1.0697405797042498,1.299711743012096,1.5210373953555458,1.0996299435474195,-0.0298893638431696,0.057120325286772,0.1784297632020486,1285600000.0,3589700000.0,2615500000.0,3540200000.0,2600000.0,236500000.0,6158300000.0,1600000.0,93100000.0,399300000.0,3306000000.0,-144200000.0,74400000.0,211200000.0,709200000.0,3900000.0,-144200000.0,490400000.0,1001900000.0,-1051400000.0,443600000.0,1321000000.0,277900000.0,208000000.0,100000.0,-16800000.0,-78400000.0,1318000000.0,-107700000.0,-1100000.0,643400000.0,217600000.0,211200000.0,-200000.0,397500000.0,168100000.0,-2200000.0,-1500000.0,3300000.0,-2069100000.0,27900000.0,-77800000.0
2020-04-21,16.5,17.25,16.5,16.899999618530273,16.899999618530273,949400,NVST,1.1065089458603028,1.315976347522089,1.5414201079920504,1.1321504200906551,-0.0256414742303523,0.0451629039238921,0.1709217130996643,1285600000.0,3589700000.0,2615500000.0,3540200000.0,2600000.0,236500000.0,6158300000.0,1600000.0,93100000.0,399300000.0,3306000000.0,-144200000.0,74400000.0,211200000.0,709200000.0,3900000.0,-144200000.0,490400000.0,1001900000.0,-1051400000.0,443600000.0,1321000000.0,277900000.0,208000000.0,100000.0,-16800000.0,-78400000.0,1318000000.0,-107700000.0,-1100000.0,643400000.0,217600000.0,211200000.0,-200000.0,397500000.0,168100000.0,-2200000.0,-1500000.0,3300000.0,-2069100000.0,27900000.0,-77800000.0
2020-04-22,17.15999984741211,17.599000930786133,17.020000457763672,17.3700008392334,17.3700008392334,669100,NVST,1.0921127459307425,1.281519813090824,1.4104777672009183,1.1137589563145864,-0.0216462103838439,0.0252098143681169,0.1042866663568373,1285600000.0,3589700000.0,2615500000.0,3540200000.0,2600000.0,236500000.0,6158300000.0,1600000.0,93100000.0,399300000.0,3306000000.0,-144200000.0,74400000.0,211200000.0,709200000.0,3900000.0,-144200000.0,490400000.0,1001900000.0,-1051400000.0,443600000.0,1321000000.0,277900000.0,208000000.0,100000.0,-16800000.0,-78400000.0,1318000000.0,-107700000.0,-1100000.0,643400000.0,217600000.0,211200000.0,-200000.0,397500000.0,168100000.0,-2200000.0,-1500000.0,3300000.0,-2069100000.0,27900000.0,-77800000.0
2020-04-23,17.5,18.200000762939453,16.770000457763672,16.780000686645508,16.780000686645508,1518000,NVST,1.1859355664012483,1.3075089175365011,1.4856972160326851,1.1400400982322514,0.0458954681689969,0.0703381791274311,0.1757699459381232,1285600000.0,3589700000.0,2615500000.0,3540200000.0,2600000.0,236500000.0,6158300000.0,1600000.0,93100000.0,399300000.0,3306000000.0,-144200000.0,74400000.0,211200000.0,709200000.0,3900000.0,-144200000.0,490400000.0,1001900000.0,-1051400000.0,443600000.0,1321000000.0,277900000.0,208000000.0,100000.0,-16800000.0,-78400000.0,1318000000.0,-107700000.0,-1100000.0,643400000.0,217600000.0,211200000.0,-200000.0,397500000.0,168100000.0,-2200000.0,-1500000.0,3300000.0,-2069100000.0,27900000.0,-77800000.0
2020-04-24,16.989999771118164,17.6299991607666,16.844999313354492,17.540000915527344,17.540000915527344,1769500,NVST,1.2126567472943706,1.2964651416287842,1.5062713054310934,1.150698834444404,0.0619579128499665,0.0540020912126335,0.2297922935382144,1285600000.0,3589700000.0,2615500000.0,3540200000.0,2600000.0,236500000.0,6158300000.0,1600000.0,93100000.0,399300000.0,3306000000.0,-144200000.0,74400000.0,211200000.0,709200000.0,3900000.0,-144200000.0,490400000.0,1001900000.0,-1051400000.0,443600000.0,1321000000.0,277900000.0,208000000.0,100000.0,-16800000.0,-78400000.0,1318000000.0,-107700000.0,-1100000.0,643400000.0,217600000.0,211200000.0,-200000.0,397500000.0,168100000.0,-2200000.0,-1500000.0,3300000.0,-2069100000.0,27900000.0,-77800000.0
2020-04-27,17.760000228881836,18.729999542236328,17.520000457763672,18.6200008392334,18.6200008392334,1475800,NVST,1.1245971852985015,1.2132115539430846,1.4511277787287205,1.0982745432715075,0.0263226420269939,0.0194104756084561,0.1958201828061596,1285600000.0,3589700000.0,2615500000.0,3540200000.0,2600000.0,236500000.0,6158300000.0,1600000.0,93100000.0,399300000.0,3306000000.0,-144200000.0,74400000.0,211200000.0,709200000.0,3900000.0,-144200000.0,490400000.0,1001900000.0,-1051400000.0,443600000.0,1321000000.0,277900000.0,208000000.0,100000.0,-16800000.0,-78400000.0,1318000000.0,-107700000.0,-1100000.0,643400000.0,217600000.0,211200000.0,-200000.0,397500000.0,168100000.0,-2200000.0,-1500000.0,3300000.0,-2069100000.0,27900000.0,-77800000.0
